group_beta0_mu_mean,group_beta0_mu_sd,group_beta0_mu_hdi_3%,group_beta0_mu_hdi_97%,group_beta0_mu_r_hat,group_beta0_sigma_mean,group_beta0_sigma_sd,group_beta0_sigma_hdi_3%,group_beta0_sigma_hdi_97%,group_beta0_sigma_r_hat,group_beta1_mu_mean,group_beta1_mu_sd,group_beta1_mu_hdi_3%,group_beta1_mu_hdi_97%,group_beta1_mu_r_hat,group_beta1_sigma_mean,group_beta1_sigma_sd,group_beta1_sigma_hdi_3%,group_beta1_sigma_hdi_97%,group_beta1_sigma_r_hat,group_beta2_mu_mean,group_beta2_mu_sd,group_beta2_mu_hdi_3%,group_beta2_mu_hdi_97%,group_beta2_mu_r_hat,group_beta2_sigma_mean,group_beta2_sigma_sd,group_beta2_sigma_hdi_3%,group_beta2_sigma_hdi_97%,group_beta2_sigma_r_hat,group_drift_mu_mean,group_drift_mu_sd,group_drift_mu_hdi_3%,group_drift_mu_hdi_97%,group_drift_mu_r_hat,group_drift_sigma_mean,group_drift_sigma_sd,group_drift_sigma_hdi_3%,group_drift_sigma_hdi_97%,group_drift_sigma_r_hat,group_log_beta0_mu_mean,group_log_beta0_mu_sd,group_log_beta0_mu_hdi_3%,group_log_beta0_mu_hdi_97%,group_log_beta0_mu_r_hat,group_log_beta0_sigma_mean,group_log_beta0_sigma_sd,group_log_beta0_sigma_hdi_3%,group_log_beta0_sigma_hdi_97%,group_log_beta0_sigma_r_hat,group_log_beta1_mu_mean,group_log_beta1_mu_sd,group_log_beta1_mu_hdi_3%,group_log_beta1_mu_hdi_97%,group_log_beta1_mu_r_hat,group_log_beta1_sigma_mean,group_log_beta1_sigma_sd,group_log_beta1_sigma_hdi_3%,group_log_beta1_sigma_hdi_97%,group_log_beta1_sigma_r_hat,group_log_beta2_mu_mean,group_log_beta2_mu_sd,group_log_beta2_mu_hdi_3%,group_log_beta2_mu_hdi_97%,group_log_beta2_mu_r_hat,group_log_beta2_sigma_mean,group_log_beta2_sigma_sd,group_log_beta2_sigma_hdi_3%,group_log_beta2_sigma_hdi_97%,group_log_beta2_sigma_r_hat,group_log_drift_mu_mean,group_log_drift_mu_sd,group_log_drift_mu_hdi_3%,group_log_drift_mu_hdi_97%,group_log_drift_mu_r_hat,group_log_drift_sigma_mean,group_log_drift_sigma_sd,group_log_drift_sigma_hdi_3%,group_log_drift_sigma_hdi_97%,group_log_drift_sigma_r_hat
3.791,0.651,2.573,5.015,1.0,2.084,0.317,1.586,2.672,1.0,0.36,0.058,0.254,0.469,1.0,1.744,0.285,1.278,2.269,1.0,0.515,0.092,0.346,0.689,1.0,2.266,0.341,1.701,2.881,1.0,1.502,0.131,1.253,1.745,1.0,1.477,0.101,1.311,1.663,1.0,1.317,0.176,0.98,1.639,1.0,0.724,0.143,0.478,0.995,1.0,-1.034,0.161,-1.344,-0.737,1.0,0.544,0.155,0.264,0.833,1.0,-0.678,0.177,-1.009,-0.338,1.0,0.807,0.143,0.559,1.08,1.0,0.403,0.087,0.242,0.568,1.0,0.388,0.066,0.272,0.51,1.0
